tablename,sql_statement
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('073f0ec6-4e66-5167-a000-002050e8b437', '2d30c071-249c-5a54-b59e-7e811bc98699', '3875e58e-1aaf-503b-9975-57353ee608b5', 'moderator', 'active', '2026-06-30 21:05:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('08bfadc0-01ee-5838-932d-ecd3a25a45c5', '2d30c071-249c-5a54-b59e-7e811bc98699', '9c2b8656-23fa-540a-89fb-52a8237998cb', 'member', 'active', '2026-06-27 08:05:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('0c99f546-2f56-5617-bbb0-802d5aacad13', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', '4b2d2857-16f0-501a-9c56-f196f4f3ee9f', 'member', 'active', '2026-06-28 19:41:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('0f2f1db2-d7da-5515-8062-aa8d49a0c503', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', 'ec88a567-d365-538a-9df6-6214908dcc40', 'member', 'active', '2026-06-24 23:47:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('11ddb3ac-e505-5ca9-9213-40196e75e373', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', 'member', 'active', '2026-06-29 04:41:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('15736b75-1af2-5f83-865b-04069f8312cf', '2d30c071-249c-5a54-b59e-7e811bc98699', '5e5e8c92-e428-553d-8eb0-83dca5aab6ea', 'member', 'active', '2026-06-29 08:05:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('19946a48-28dd-5e80-8b05-e3507664cb64', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', '2184a872-fcf3-5c92-a0ed-a48bc01af254', 'member', 'active', '2026-06-29 01:47:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('1b246636-f033-5d69-9e35-599c13a534fa', '2d30c071-249c-5a54-b59e-7e811bc98699', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', 'member', 'active', '2026-06-21 03:05:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('3fceff70-e2d5-53ad-b63b-99dcef2d4d98', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', '82f508c0-6ced-5b31-8a1e-bf6d9d66bdd5', 'member', 'active', '2026-06-27 20:47:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('4e563532-fea1-5e20-94c3-6605a08cffe3', '2d30c071-249c-5a54-b59e-7e811bc98699', 'f1688f25-6602-5f02-8c17-04d0722ed018', 'moderator', 'active', '2026-07-01 01:05:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('516dec09-51fa-5aea-868a-bc81c00c014c', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', 'ab6a7953-9869-5067-a715-7769252b6c26', 'member', 'active', '2026-07-08 02:41:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('5d4e6340-44bb-5d15-b45c-310dde3f3d58', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', '5e5e8c92-e428-553d-8eb0-83dca5aab6ea', 'moderator', 'active', '2026-06-20 03:47:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('67085670-a5b1-5a5c-93c3-6ab9a1bdf75f', '2d30c071-249c-5a54-b59e-7e811bc98699', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'member', 'active', '2026-06-20 12:05:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('6b8b5d68-5c48-5a5a-b4d3-9a8a3c1308ea', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'member', 'active', '2026-06-29 08:47:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('6e6daf5c-f41e-5f3c-af55-63fa74ff0451', '2d30c071-249c-5a54-b59e-7e811bc98699', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', 'member', 'left', '2026-06-28 02:05:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('7035777a-c893-579e-aedd-5dd12ac92c11', '31ec634b-66e1-5bcf-9628-ac9ad32edc1b', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'member', 'active', '2026-06-30 03:45:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('7ccce85a-6d22-48c7-82a8-4a4e6a614e73', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'owner', 'active', '2026-08-10 10:19:57.516967+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('7d7bcc24-0582-5e78-8801-aa1769282bc2', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', '2184a872-fcf3-5c92-a0ed-a48bc01af254', 'member', 'active', '2026-07-05 12:41:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('804065f5-f416-552a-9e00-8b5bcf1ef2cf', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', 'de446ab5-1774-599f-9ec2-89735259618f', 'member', 'active', '2026-06-28 14:41:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('815b5031-162d-4a6a-b17a-2dbb0590a97d', '2d30c071-249c-5a54-b59e-7e811bc98699', 'ab6a7953-9869-5067-a715-7769252b6c26', 'owner', 'active', '2026-08-10 10:19:57.516967+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('8dc9c2de-1c56-480d-a932-801a5ed546ca', '31ec634b-66e1-5bcf-9628-ac9ad32edc1b', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', 'owner', 'active', '2026-08-10 10:19:57.516967+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('98ab366c-4927-5616-a4a9-d5e7337df56a', '2d30c071-249c-5a54-b59e-7e811bc98699', 'ec88a567-d365-538a-9df6-6214908dcc40', 'member', 'active', '2026-06-20 03:05:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('ac365914-879a-57e9-8fff-32344afb1624', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', '39431362-143d-5960-8b5d-647c21229e00', 'member', 'active', '2026-06-19 23:47:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('bb80f779-a6fc-54b2-8b52-385481c11f66', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'member', 'active', '2026-06-23 19:47:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('c05c27ed-339f-56fa-99d2-76efe25ac842', '31ec634b-66e1-5bcf-9628-ac9ad32edc1b', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'moderator', 'active', '2026-06-25 01:45:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('c61d0098-a4f0-55ea-8d87-6bfb63179772', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', '23b4137c-c4fa-508d-9c1c-0bcbebc02f68', 'moderator', 'active', '2026-06-26 19:47:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('cd19eda1-433a-504b-93ad-2c0dacbe5df7', '31ec634b-66e1-5bcf-9628-ac9ad32edc1b', '23b4137c-c4fa-508d-9c1c-0bcbebc02f68', 'member', 'active', '2026-06-29 01:45:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('f3dc8f46-9fa0-4dd3-b32c-5fbb0d395072', 'a25afa91-2bfd-57e9-ab13-f86f70296bf1', 'eabe8433-844d-57c8-93c5-a451778f6b1e', 'owner', 'active', '2026-08-10 10:19:57.516967+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('ff288c57-be27-5617-86b7-b74c02065aee', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'moderator', 'active', '2026-07-05 05:41:00+00');"
group_members,"INSERT INTO public.group_members (id, group_id, user_id, role, status, joined_at) VALUES ('ff490894-7f0d-5405-b715-8e8e139e1101', '6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', '3875e58e-1aaf-503b-9975-57353ee608b5', 'member', 'active', '2026-06-25 21:41:00+00');"
groups,"INSERT INTO public.groups (id, name, description, avatar_url, owner_id, invite_code, is_public, created_at, updated_at) VALUES ('2d30c071-249c-5a54-b59e-7e811bc98699', 'Python Backend Lab #2', 'Học FastAPI, SQLAlchemy, PostgreSQL và API design.', 'https://api.dicebear.com/9.x/shapes/svg?seed=group2', 'ab6a7953-9869-5067-a715-7769252b6c26', 'MOCK0042002', 'true', '2026-06-18 16:05:00+00', '2026-06-18 16:05:00+00');"
groups,"INSERT INTO public.groups (id, name, description, avatar_url, owner_id, invite_code, is_public, created_at, updated_at) VALUES ('31ec634b-66e1-5bcf-9628-ac9ad32edc1b', 'Data Structures Club #3', 'Ôn cấu trúc dữ liệu, thuật toán và coding interview.', 'https://api.dicebear.com/9.x/shapes/svg?seed=group3', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', 'MOCK0042003', 'false', '2026-06-21 08:45:00+00', '2026-06-30 08:45:00+00');"
groups,"INSERT INTO public.groups (id, name, description, avatar_url, owner_id, invite_code, is_public, created_at, updated_at) VALUES ('6d2c9b37-e7aa-5ab8-a570-a62b416a85d7', 'English Speaking Daily #4', 'Luyện phản xạ nói tiếng Anh mỗi ngày.', 'https://api.dicebear.com/9.x/shapes/svg?seed=group4', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'MOCK0042004', 'true', '2026-06-25 11:41:00+00', '2026-07-01 11:41:00+00');"
groups,"INSERT INTO public.groups (id, name, description, avatar_url, owner_id, invite_code, is_public, created_at, updated_at) VALUES ('a25afa91-2bfd-57e9-ab13-f86f70296bf1', 'IELTS 7.0 Study Squad #1', 'Cùng luyện IELTS Writing, Speaking và chia sẻ tài liệu.', 'https://api.dicebear.com/9.x/shapes/svg?seed=group1', 'eabe8433-844d-57c8-93c5-a451778f6b1e', 'MOCK0042001', 'true', '2026-06-17 07:47:00+00', '2026-06-26 07:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('01b76731-051c-5ab9-a8d6-950b43961e80', '89f220d9-e2a1-53e9-8a56-cb1bcb524383', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Tớ vừa upload tài liệu mới vào folder resources nhé.', NULL, '2026-06-27 14:41:00+00', '2026-06-27 14:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('0327c280-5e5e-5b52-916c-eede963d1192', '2f21dd49-de22-5779-9c8f-fea2c311ca02', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-29 19:41:00+00', '2026-06-29 19:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('043d1d88-cd5b-5427-a736-923fad76d676', '7a9d1a07-3b92-501d-a910-ff8947451623', '3875e58e-1aaf-503b-9975-57353ee608b5', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-21 02:05:00+00', '2026-06-21 02:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('0518f180-58ea-5b5d-b95a-29db9ac29ea5', '3a599694-d834-5b68-bfd4-0588532682b2', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'Mình đang mắc ở bài này, lát nữa gửi câu hỏi chi tiết.', NULL, '2026-06-18 04:47:00+00', '2026-06-18 04:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('05bd3ecb-61e9-567e-9c42-21f7904ac846', '75dcaaee-6a69-52a3-b59a-f955e3cc510f', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', 'message-attachments/31ec634b-66e1-5bcf-9628-ac9ad32edc1b/75dcaaee-6a69-52a3-b59a-f955e3cc510f/mock_117.pdf', '2026-06-25 11:45:00+00', '2026-06-25 11:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('06ba9624-2bd7-527a-8915-1d0821dda0c4', 'c6779c86-c683-5e9d-9049-8da4dac19f52', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Mình đang mắc ở bài này, lát nữa gửi câu hỏi chi tiết.', NULL, '2026-06-23 03:45:00+00', '2026-06-23 03:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('084116a7-f7ac-591b-83f0-84cc1d208ead', '75908dd3-f8c4-5e5b-b11e-91a29e816b4b', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Mình đang mắc ở bài này, lát nữa gửi câu hỏi chi tiết.', NULL, '2026-06-21 14:45:00+00', '2026-06-21 14:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('0abc1ec1-8bff-515e-927b-3a7135d5d9a6', '28d79746-4055-5b2c-aece-d37ac1512c23', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Tớ vừa upload tài liệu mới vào folder resources nhé.', 'message-attachments/a25afa91-2bfd-57e9-ab13-f86f70296bf1/28d79746-4055-5b2c-aece-d37ac1512c23/mock_27.pdf', '2026-06-19 09:47:00+00', '2026-06-19 09:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('0be75a93-b8b8-5b72-8a30-3128a249f975', '89f220d9-e2a1-53e9-8a56-cb1bcb524383', '576872c0-f337-5ba7-9829-c94744a9c0d4', 'Mình đang mắc ở bài này, lát nữa gửi câu hỏi chi tiết.', NULL, '2026-06-27 22:41:00+00', '2026-06-27 22:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('0cb93255-7308-56e6-b1f8-ae5ee08a641d', 'b952ce52-be22-56f9-bb5c-ba2500b8cbe9', '17c60ccb-402d-52f1-a71b-abd4e79568de', 'Mọi người hôm nay học phần nào rồi?', NULL, '2026-06-30 04:41:00+00', '2026-06-30 04:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('0d890577-3cdb-5f98-9f90-40210cb30b6f', 'b4157e88-6142-5d67-956a-a43b8f059148', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Mình đang mắc ở bài này, lát nữa gửi câu hỏi chi tiết.', NULL, '2026-06-20 11:47:00+00', '2026-06-20 11:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('0e11e533-e428-5175-9ab5-caf8ce2f504c', 'd9b812dc-194e-5d91-bb27-f8c516f7be23', 'ab6a7953-9869-5067-a715-7769252b6c26', 'Ai rảnh tối nay vào study room học chung không?', NULL, '2026-06-19 13:05:00+00', '2026-06-19 13:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('0e145e4f-bc2b-524b-9921-4ffb86f97792', 'd9b812dc-194e-5d91-bb27-f8c516f7be23', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', 'Mọi người hôm nay học phần nào rồi?', NULL, '2026-06-19 19:05:00+00', '2026-06-19 19:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('0ebb0d94-4250-5816-a1d6-f3db0fbf5db8', '28d79746-4055-5b2c-aece-d37ac1512c23', '23b4137c-c4fa-508d-9c1c-0bcbebc02f68', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-19 07:47:00+00', '2026-06-19 07:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('10454a63-615e-59fe-a931-27a24c5ee6c1', '75dcaaee-6a69-52a3-b59a-f955e3cc510f', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', 'Mọi người hôm nay học phần nào rồi?', NULL, '2026-06-25 02:45:00+00', '2026-06-25 02:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('11858d55-763a-5e3d-8054-a01de7013454', '3a599694-d834-5b68-bfd4-0588532682b2', 'eabe8433-844d-57c8-93c5-a451778f6b1e', 'Mọi người hôm nay học phần nào rồi?', NULL, '2026-06-18 11:47:00+00', '2026-06-18 11:47:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('12bb6018-5643-5a68-93c0-d9b019b37fae', 'd9b812dc-194e-5d91-bb27-f8c516f7be23', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', 'Mọi người hôm nay học phần nào rồi?', NULL, '2026-06-18 21:05:00+00', '2026-06-18 21:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('16d69142-cf8f-5dd9-9454-d15c9428b8fd', '4c854bf7-d92e-57b6-8b18-45be26dbfc1a', 'a82bd13f-54bb-53cb-bca5-2d3ef7ec5333', 'Tớ vừa upload tài liệu mới vào folder resources nhé.', NULL, '2026-06-25 06:45:00+00', '2026-06-25 06:45:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('173367f4-d46e-5c62-ba54-ce2337fc8112', '89f220d9-e2a1-53e9-8a56-cb1bcb524383', '6a20fca4-1847-59a7-bef0-9a4f50cf394f', 'Tớ vừa upload tài liệu mới vào folder resources nhé.', NULL, '2026-06-28 13:41:00+00', '2026-06-28 13:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('18d38202-4ee6-5a8f-8119-2f654bf2201c', '18d2e333-d87a-5265-b7e4-2b332ad58874', 'ab6a7953-9869-5067-a715-7769252b6c26', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-30 07:41:00+00', '2026-06-30 07:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('1920c564-a875-5193-9c84-2cd4057bfecc', 'b952ce52-be22-56f9-bb5c-ba2500b8cbe9', '17c60ccb-402d-52f1-a71b-abd4e79568de', 'Tớ đã xem lại recording và note các ý chính rồi.', NULL, '2026-06-30 15:41:00+00', '2026-06-30 15:41:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('19a731b5-a30a-5e93-8fde-0b2ad7886d01', '7a9d1a07-3b92-501d-a910-ff8947451623', 'ab6a7953-9869-5067-a715-7769252b6c26', 'Mọi người nhớ cập nhật tiến độ trước buổi học nhé.', NULL, '2026-06-21 14:05:00+00', '2026-06-21 14:05:00+00');"
messages,"INSERT INTO public.messages (id, channel_id, sender_id, content, attachment_path, created_at, updated_at) VALUES ('19e6e394-55b6-5ee6-8244-390c6d497d92', '4c854bf7-d92e-57b6-8b18-45be26dbfc1a', 'b64bcfa5-c9e0-5907-8f39-22eb4c80fc6d', 'Deadline tuần này là thứ Sáu đúng không mọi người?', NULL, '2026-06-24 19:45:00+00', '2026-06-24 19:45:00+00');"
